symbol,timestamp,open,high,low,close,volume
TSLA,2026-03-10 15:47:00,677.9,682.16,677.85,682.15,17673
AAPL,2026-03-10 15:47:00,156.53,156.58,156.21,156.37,19655
AAPL,2026-03-10 15:48:00,156.37,156.39,155.84,156.04,37311
TSLA,2026-03-10 15:48:00,682.15,683.6,682.07,683.52,19067
AAPL,2026-03-10 15:49:00,156.04,156.08,155.89,156.06,45332
TSLA,2026-03-10 15:49:00,683.52,683.54,682.76,682.77,6582
TSLA,2026-03-10 15:50:00,682.77,682.88,681.93,681.94,31377
AAPL,2026-03-10 15:50:00,156.06,156.22,155.91,156.18,27614
AAPL,2026-03-10 15:51:00,156.18,156.38,156.16,156.29,5442
TSLA,2026-03-10 15:51:00,681.94,683.52,681.87,683.31,14896
AAPL,2026-03-10 15:52:00,156.29,156.39,156.09,156.35,42142
TSLA,2026-03-10 15:52:00,683.31,686.04,683.18,685.98,23285
AAPL,2026-03-10 15:53:00,156.35,156.42,156.22,156.33,32511
TSLA,2026-03-10 15:53:00,685.98,689.18,685.87,689.02,30585
AAPL,2026-03-10 15:54:00,156.33,156.47,156.29,156.33,8007
TSLA,2026-03-10 15:54:00,689.02,689.29,688.93,689.16,44281
TSLA,2026-03-10 15:55:00,689.16,690.97,689.14,690.75,17471
AAPL,2026-03-10 15:55:00,156.33,156.58,156.33,156.51,32860
TSLA,2026-03-10 15:56:00,690.75,690.91,686.91,686.96,49656
AAPL,2026-03-10 15:56:00,156.51,156.53,156.39,156.5,22862
TSLA,2026-03-10 15:57:00,686.96,688.79,686.94,688.67,9348
AAPL,2026-03-10 15:57:00,156.5,156.52,156.09,156.16,40965
AAPL,2026-03-10 15:58:00,156.16,156.43,156.16,156.36,47387
TSLA,2026-03-10 15:58:00,688.67,691.18,688.53,691.05,15273
AAPL,2026-03-10 15:59:00,156.36,156.79,156.27,156.7,14729
TSLA,2026-03-10 15:59:00,691.05,691.11,688.41,688.46,29611
AAPL,2026-03-10 16:00:00,156.7,157.06,156.57,156.99,10146
TSLA,2026-03-10 16:00:00,688.46,688.59,686.5,686.52,46660
AAPL,2026-03-10 16:01:00,156.99,157.01,156.89,156.97,32787
TSLA,2026-03-10 16:01:00,686.52,688.48,686.47,688.46,47661
TSLA,2026-03-10 16:02:00,688.46,690.13,688.28,690.06,18082
AAPL,2026-03-10 16:02:00,156.97,157.34,156.95,157.07,49176
TSLA,2026-03-10 16:03:00,690.06,691.04,689.83,690.95,30044
AAPL,2026-03-10 16:03:00,157.07,157.16,157.04,157.16,29999
TSLA,2026-03-10 16:04:00,690.95,694.63,690.82,694.59,41568
AAPL,2026-03-10 16:04:00,157.16,157.28,157.07,157.16,48608
AAPL,2026-03-10 16:05:00,157.16,157.38,157.06,157.36,19103
TSLA,2026-03-10 16:05:00,694.59,694.61,693.4,693.55,25597
AAPL,2026-03-10 16:06:00,157.36,157.86,157.28,157.76,40712
TSLA,2026-03-10 16:06:00,693.55,693.6,691.88,691.94,33601
AAPL,2026-03-10 16:07:00,157.76,157.87,157.6,157.67,11729
TSLA,2026-03-10 16:07:00,691.94,692.12,689.12,689.14,33241
TSLA,2026-03-10 16:08:00,689.14,689.65,689.12,689.62,25825
AAPL,2026-03-10 16:08:00,157.67,157.72,157.42,157.51,36482
TSLA,2026-03-10 16:09:00,689.62,690.03,689.51,690.0,16892
AAPL,2026-03-10 16:09:00,157.51,157.65,157.27,157.3,37623
TSLA,2026-03-10 16:10:00,690.0,691.51,689.99,691.49,31158
AAPL,2026-03-10 16:10:00,157.3,157.36,156.91,157.12,45513
TSLA,2026-03-10 16:11:00,691.49,692.09,691.43,691.89,23544
AAPL,2026-03-10 16:11:00,157.12,157.2,157.1,157.15,15065
TSLA,2026-03-10 16:12:00,691.89,693.64,691.74,693.56,15916
AAPL,2026-03-10 16:12:00,157.15,157.4,157.14,157.36,39275
AAPL,2026-03-10 16:13:00,157.36,157.49,157.3,157.48,41469
TSLA,2026-03-10 16:13:00,693.56,693.64,691.03,691.12,18119
AAPL,2026-03-10 16:14:00,157.48,157.48,156.8,156.87,24620
TSLA,2026-03-10 16:14:00,691.12,695.0,690.92,694.94,37452
TSLA,2026-03-10 16:15:00,694.94,699.7,694.93,699.66,7128
AAPL,2026-03-10 16:15:00,156.87,157.09,156.86,157.01,13007
AAPL,2026-03-10 16:16:00,157.01,157.25,156.82,157.05,10534
TSLA,2026-03-10 16:16:00,699.66,699.81,698.67,698.68,15706
TSLA,2026-03-10 16:17:00,698.68,699.49,698.54,699.36,30434
AAPL,2026-03-10 16:17:00,157.05,157.23,157.04,157.2,20315
TSLA,2026-03-10 16:18:00,699.36,699.44,697.21,697.28,24426
AAPL,2026-03-10 16:18:00,157.2,157.2,157.08,157.12,38892
TSLA,2026-03-10 16:19:00,697.28,699.7,697.14,699.49,29123
AAPL,2026-03-10 16:19:00,157.12,157.14,156.79,156.98,38681
AAPL,2026-03-10 16:20:00,156.98,157.19,156.92,157.15,15237
TSLA,2026-03-10 16:20:00,699.49,699.52,698.56,698.68,35510
TSLA,2026-03-10 16:21:00,698.68,698.86,694.95,695.0,7206
AAPL,2026-03-10 16:21:00,157.15,157.21,157.04,157.19,21077
AAPL,2026-03-10 16:22:00,157.19,157.27,157.09,157.1,14998
TSLA,2026-03-10 16:22:00,695.0,696.27,694.9,696.24,41646
AAPL,2026-03-10 16:23:00,157.1,157.1,156.93,156.93,37149
TSLA,2026-03-10 16:23:00,696.24,698.7,696.2,698.66,19896
TSLA,2026-03-10 16:24:00,698.66,701.16,698.59,701.16,39625
AAPL,2026-03-10 16:24:00,156.93,157.08,156.81,156.96,17599
TSLA,2026-03-10 16:25:00,701.16,701.39,700.95,701.02,28797
AAPL,2026-03-10 16:25:00,156.96,157.12,156.9,157.03,49224
AAPL,2026-03-10 16:26:00,157.03,157.14,156.82,157.1,23494
TSLA,2026-03-10 16:26:00,701.02,702.38,701.01,702.33,27052
TSLA,2026-03-10 16:27:00,702.33,702.94,702.31,702.88,38097
AAPL,2026-03-10 16:27:00,157.1,157.4,156.99,157.34,18718
AAPL,2026-03-10 16:28:00,157.34,157.55,157.33,157.46,37402
TSLA,2026-03-10 16:28:00,702.88,702.91,701.07,701.11,47477
AAPL,2026-03-10 16:29:00,157.46,157.62,157.41,157.59,30816
TSLA,2026-03-10 16:29:00,701.11,702.44,701.08,702.4,28846
AAPL,2026-03-10 16:30:00,157.59,157.76,157.25,157.4,17131
TSLA,2026-03-10 16:30:00,702.4,705.38,702.33,705.22,40094
AAPL,2026-03-10 16:31:00,157.4,157.5,157.39,157.47,36347
TSLA,2026-03-10 16:31:00,705.22,705.38,703.9,703.98,36604
AAPL,2026-03-10 16:32:00,157.47,157.56,157.06,157.29,19314
TSLA,2026-03-10 16:32:00,703.98,706.26,703.79,706.22,12830
AAPL,2026-03-10 16:33:00,157.29,157.38,157.25,157.32,17438
TSLA,2026-03-10 16:33:00,706.22,706.31,704.95,704.98,27845
TSLA,2026-03-10 16:34:00,704.98,706.82,704.94,706.77,41385
AAPL,2026-03-10 16:34:00,157.32,157.43,157.28,157.3,21303
TSLA,2026-03-10 16:35:00,706.77,707.0,706.74,706.91,24532
AAPL,2026-03-10 16:35:00,157.3,157.49,157.28,157.36,35860
AAPL,2026-03-10 16:36:00,157.36,157.81,157.18,157.75,26384
TSLA,2026-03-10 16:36:00,706.91,706.96,706.28,706.3,7254
TSLA,2026-03-10 16:37:00,706.3,709.68,706.12,709.62,5987
AAPL,2026-03-10 16:37:00,157.75,157.82,157.75,157.77,25693
AAPL,2026-03-10 16:38:00,157.77,157.79,157.6,157.67,43443
TSLA,2026-03-10 16:38:00,709.62,711.3,709.55,711.22,10231
AAPL,2026-03-10 16:39:00,157.67,157.75,157.44,157.54,33564
TSLA,2026-03-10 16:39:00,711.22,712.88,711.09,712.81,21262
AAPL,2026-03-10 16:40:00,157.54,157.76,157.47,157.66,35318
TSLA,2026-03-10 16:40:00,712.81,712.86,712.15,712.22,33487
AAPL,2026-03-10 16:41:00,157.66,158.1,157.53,157.84,45033
TSLA,2026-03-10 16:41:00,712.22,713.6,712.15,713.38,38020
AAPL,2026-03-10 16:42:00,157.84,157.97,157.32,157.43,9787
TSLA,2026-03-10 16:42:00,713.38,714.46,713.38,714.42,41567
TSLA,2026-03-10 16:43:00,714.42,714.53,709.97,710.0,33697
AAPL,2026-03-10 16:43:00,157.43,157.57,157.43,157.47,6778
AAPL,2026-03-10 16:44:00,157.47,157.63,157.36,157.51,22039
TSLA,2026-03-10 16:44:00,710.0,710.07,709.01,709.05,21930
TSLA,2026-03-10 16:45:00,709.05,709.06,707.16,707.2,39865
AAPL,2026-03-10 16:45:00,157.51,157.81,157.46,157.74,49675
TSLA,2026-03-10 16:46:00,707.2,707.23,705.18,705.26,17720
AAPL,2026-03-10 16:46:00,157.74,157.76,157.63,157.7,36959
TSLA,2026-03-10 16:47:00,705.26,705.31,705.1,705.25,31215
AAPL,2026-03-10 16:47:00,157.7,157.81,157.57,157.78,24172
AAPL,2026-03-10 16:48:00,157.78,157.88,157.71,157.76,22343
TSLA,2026-03-10 16:48:00,705.25,705.26,704.14,704.15,40220
AAPL,2026-03-10 16:49:00,157.76,157.99,157.64,157.89,21208
TSLA,2026-03-10 16:49:00,704.15,704.23,702.61,702.66,14526
AAPL,2026-03-10 16:50:00,157.89,158.05,157.8,158.03,9786
TSLA,2026-03-10 16:50:00,702.66,702.74,701.63,701.7,47508
TSLA,2026-03-10 16:51:00,701.7,704.02,701.64,703.93,22744
AAPL,2026-03-10 16:51:00,158.03,158.18,157.96,158.16,43398
TSLA,2026-03-10 16:52:00,703.93,703.97,703.2,703.3,10812
AAPL,2026-03-10 16:52:00,158.16,158.16,158.06,158.08,38300
AAPL,2026-03-10 16:53:00,158.08,158.1,157.73,157.74,24537
TSLA,2026-03-10 16:53:00,703.3,704.3,703.27,704.23,10552
TSLA,2026-03-10 16:54:00,704.23,704.27,703.28,703.29,16618
AAPL,2026-03-10 16:54:00,157.74,158.14,157.68,158.04,30413
AAPL,2026-03-10 16:55:00,158.04,158.57,157.91,158.32,43466
TSLA,2026-03-10 16:55:00,703.29,704.72,703.19,704.68,9807
AAPL,2026-03-10 16:56:00,158.32,158.42,158.16,158.21,20931
TSLA,2026-03-10 16:56:00,704.68,709.93,704.56,709.92,29335
AAPL,2026-03-10 16:57:00,158.21,158.31,157.92,158.0,40036
TSLA,2026-03-10 16:57:00,709.92,710.32,709.71,710.29,21780
AAPL,2026-03-10 16:58:00,158.0,158.14,157.93,158.05,31023
TSLA,2026-03-10 16:58:00,710.29,714.22,710.19,714.11,34568
TSLA,2026-03-10 16:59:00,714.11,714.68,714.08,714.57,11425
AAPL,2026-03-10 16:59:00,158.05,158.1,157.96,158.09,35076
TSLA,2026-03-10 17:00:00,714.57,718.88,714.51,718.72,13625
AAPL,2026-03-10 17:00:00,158.09,158.25,157.98,158.07,15973
AAPL,2026-03-10 17:01:00,158.07,158.33,157.98,158.13,38425
TSLA,2026-03-10 17:01:00,718.72,719.18,718.72,719.11,38281
TSLA,2026-03-10 17:02:00,719.11,721.15,719.04,721.06,31359
AAPL,2026-03-10 17:02:00,158.13,158.38,158.05,158.08,25923
AAPL,2026-03-10 17:03:00,158.08,158.2,158.03,158.14,37343
TSLA,2026-03-10 17:03:00,721.06,721.18,720.12,720.16,25139
AAPL,2026-03-10 17:04:00,158.14,158.22,157.98,158.12,20430
TSLA,2026-03-10 17:04:00,720.16,720.2,716.64,716.65,36649
AAPL,2026-03-10 17:05:00,158.12,158.16,158.05,158.1,35696
TSLA,2026-03-10 17:05:00,716.65,717.36,716.59,717.32,16614
TSLA,2026-03-10 17:06:00,717.32,720.33,717.23,720.32,45252
AAPL,2026-03-10 17:06:00,158.1,158.18,158.06,158.17,34950
TSLA,2026-03-10 17:07:00,720.32,720.44,719.09,719.27,44970
AAPL,2026-03-10 17:07:00,158.17,158.26,158.15,158.22,45992
TSLA,2026-03-10 17:08:00,719.27,719.27,718.04,718.06,8670
AAPL,2026-03-10 17:08:00,158.22,158.48,157.96,158.13,7652
AAPL,2026-03-10 17:09:00,158.13,158.17,157.98,157.99,35292
TSLA,2026-03-10 17:09:00,718.06,718.13,716.27,716.37,48628
AAPL,2026-03-10 17:10:00,157.99,158.19,157.86,157.86,44391
TSLA,2026-03-10 17:10:00,716.37,717.66,716.28,717.63,43594
TSLA,2026-03-10 17:11:00,717.63,717.7,717.62,717.63,44363
AAPL,2026-03-10 17:11:00,157.86,157.94,157.42,157.58,42738
AAPL,2026-03-10 17:12:00,157.58,157.62,157.42,157.53,9682
TSLA,2026-03-10 17:12:00,717.63,717.73,717.45,717.47,15591
AAPL,2026-03-10 17:13:00,157.53,157.63,157.29,157.41,15182
TSLA,2026-03-10 17:13:00,717.47,718.97,717.42,718.96,36474
AAPL,2026-03-10 17:14:00,157.41,157.65,157.37,157.43,21568
TSLA,2026-03-10 17:14:00,718.96,722.43,718.95,722.19,19648
TSLA,2026-03-10 17:15:00,722.19,722.95,722.14,722.82,49855
AAPL,2026-03-10 17:15:00,157.43,157.74,157.39,157.58,39654
AAPL,2026-03-10 17:16:00,157.58,157.59,157.21,157.37,16228
TSLA,2026-03-10 17:16:00,722.82,723.44,722.72,723.3,10422
TSLA,2026-03-10 17:17:00,723.3,723.85,723.21,723.83,40025
AAPL,2026-03-10 17:17:00,157.37,157.4,157.34,157.39,42482
TSLA,2026-03-10 17:18:00,723.83,725.91,723.75,725.78,10262
AAPL,2026-03-10 17:18:00,157.39,157.52,157.27,157.27,40790
TSLA,2026-03-10 17:19:00,725.78,726.06,725.62,725.86,31329
AAPL,2026-03-10 17:19:00,157.27,157.38,157.03,157.08,19661
AAPL,2026-03-10 17:20:00,157.08,157.12,156.88,157.07,27430
TSLA,2026-03-10 17:20:00,725.86,726.83,725.79,726.79,46656
AAPL,2026-03-10 17:21:00,157.07,157.27,157.04,157.18,9873
TSLA,2026-03-10 17:21:00,726.79,726.82,724.42,724.45,14609
AAPL,2026-03-10 17:22:00,157.18,157.26,157.11,157.17,47071
TSLA,2026-03-10 17:22:00,724.45,726.08,724.38,726.07,23588
TSLA,2026-03-10 17:23:00,726.07,726.24,725.98,725.98,12495
AAPL,2026-03-10 17:23:00,157.17,157.2,156.83,156.93,14020
AAPL,2026-03-10 17:24:00,156.93,157.26,156.88,157.16,37456
TSLA,2026-03-10 17:24:00,725.98,726.16,725.65,725.76,21589
TSLA,2026-03-10 17:25:00,725.76,726.12,725.7,726.0,31256
AAPL,2026-03-10 17:25:00,157.16,157.23,157.13,157.2,19012
AAPL,2026-03-10 17:26:00,157.2,157.23,157.04,157.11,32889
TSLA,2026-03-10 17:26:00,726.0,726.24,725.39,725.46,32234
TSLA,2026-03-10 17:27:00,725.46,726.56,725.36,726.41,18833
AAPL,2026-03-10 17:27:00,157.11,157.32,157.05,157.22,29693
AAPL,2026-03-10 17:28:00,157.22,157.45,157.12,157.36,45681
TSLA,2026-03-10 17:28:00,726.41,727.13,726.38,727.06,13616
TSLA,2026-03-10 17:29:00,727.06,728.63,727.0,728.59,36242
AAPL,2026-03-10 17:29:00,157.36,157.47,157.16,157.43,47195
TSLA,2026-03-10 17:30:00,728.59,728.77,725.35,725.45,39079
AAPL,2026-03-10 17:30:00,157.43,157.53,157.32,157.38,7837
TSLA,2026-03-10 17:31:00,725.45,725.58,724.94,725.15,18310
AAPL,2026-03-10 17:31:00,157.38,157.39,157.08,157.11,47365
AAPL,2026-03-10 17:32:00,157.11,157.11,156.99,157.02,19145
TSLA,2026-03-10 17:32:00,725.15,725.52,725.15,725.45,6081
TSLA,2026-03-10 17:33:00,725.45,725.49,722.97,723.11,49660
AAPL,2026-03-10 17:33:00,157.02,157.22,156.98,157.2,41514
TSLA,2026-03-10 17:34:00,723.11,723.16,722.71,722.79,31925
AAPL,2026-03-10 17:34:00,157.2,157.2,156.84,156.85,20155
TSLA,2026-03-10 17:35:00,722.79,722.88,719.7,719.8,38764
AAPL,2026-03-10 17:35:00,156.85,156.87,156.7,156.86,6521
AAPL,2026-03-10 17:36:00,156.86,156.9,156.75,156.8,29750
TSLA,2026-03-10 17:36:00,719.8,723.05,719.77,723.02,44521
TSLA,2026-03-10 17:37:00,723.02,723.51,723.0,723.45,43232
AAPL,2026-03-10 17:37:00,156.8,156.84,156.5,156.55,33771
TSLA,2026-03-10 17:38:00,723.45,723.47,720.9,721.1,37217
AAPL,2026-03-10 17:38:00,156.55,156.81,156.5,156.72,24999
TSLA,2026-03-10 17:39:00,721.1,721.13,720.18,720.27,31003
AAPL,2026-03-10 17:39:00,156.72,156.89,156.61,156.81,8881
TSLA,2026-03-10 17:40:00,720.27,720.28,719.58,719.58,33138
AAPL,2026-03-10 17:40:00,156.81,156.83,156.64,156.77,36683
TSLA,2026-03-10 17:41:00,719.58,720.55,719.56,720.51,17663
AAPL,2026-03-10 17:41:00,156.77,157.27,156.68,157.18,26525
TSLA,2026-03-10 17:42:00,720.51,721.34,720.48,721.34,7122
AAPL,2026-03-10 17:42:00,157.18,157.35,157.08,157.33,45438
TSLA,2026-03-10 17:43:00,721.34,721.55,721.25,721.5,5182
AAPL,2026-03-10 17:43:00,157.33,157.52,157.24,157.49,46439
AAPL,2026-03-10 17:44:00,157.49,157.68,157.4,157.66,40501
TSLA,2026-03-10 17:44:00,721.5,723.25,721.48,723.2,39529
TSLA,2026-03-10 17:45:00,723.2,723.24,722.47,722.49,49591
AAPL,2026-03-10 17:45:00,157.66,157.85,157.43,157.43,6659
TSLA,2026-03-10 17:46:00,722.49,723.89,722.48,723.64,24666
AAPL,2026-03-10 17:46:00,157.43,157.57,157.11,157.14,18659
TSLA,2026-03-10 17:47:00,723.64,723.75,723.11,723.11,14202
AAPL,2026-03-10 17:47:00,157.14,157.33,157.11,157.19,41673
TSLA,2026-03-10 17:48:00,723.11,723.16,722.64,722.68,17167
AAPL,2026-03-10 17:48:00,157.19,157.42,157.08,157.28,14393
AAPL,2026-03-10 17:49:00,157.28,157.33,157.1,157.31,22625
TSLA,2026-03-10 17:49:00,722.68,722.94,722.51,722.85,40903
